name,Region,Last Update,Confirmed,Deaths,Recovered
Tennessee,USA,2020-04-16 03:00:00,6288,135,2196
North Carolina,USA,2020-04-16 03:00:00,5424,138,900
Missouri,USA,2020-04-16 03:00:00,5004,166,443
US Military,USA,2020-04-16 03:00:00,4769,17,648
Alabama,USA,2020-04-16 03:00:00,4241,123,0
Arizona,USA,2020-04-16 03:00:00,3968,143,6
Wisconsin,USA,2020-04-16 03:00:00,3721,183,87
South Carolina,USA,2020-04-16 03:00:00,3656,107,0
Rhode Island,USA,2020-04-16 03:00:00,3529,87,0
Mississippi,USA,2020-04-16 03:00:00,3360,122,0
Nevada,USA,2020-04-16 03:00:00,3214,137,1400
Utah,USA,2020-04-16 03:00:00,2548,20,219
Kentucky,USA,2020-04-16 03:00:00,2291,122,800
Oklahoma,USA,2020-04-16 03:00:00,2263,123,1060
District of Columbia,USA,2020-04-16 03:00:00,2197,72,530
Delaware,USA,2020-04-16 03:00:00,2014,46,354
Iowa,USA,2020-04-16 03:00:00,1995,53,908
Minnesota,USA,2020-04-16 03:00:00,1809,87,940
Oregon,USA,2020-04-16 03:00:00,1663,58,42
Arkansas,USA,2020-04-16 03:00:00,1599,34,489
Kansas,USA,2020-04-16 03:00:00,1526,74,293
Idaho,USA,2020-04-16 03:00:00,1508,41,0
New Mexico,USA,2020-04-16 03:00:00,1484,36,353
South Dakota,USA,2020-04-16 03:00:00,1168,6,329
New Hampshire,USA,2020-04-16 03:00:00,1139,32,365
Puerto Rico,USA,2020-04-16 03:00:00,974,51,0
Nebraska,USA,2020-04-16 03:00:00,952,21,0
Navajo Nation,USA,2020-04-16 03:00:00,921,38,0
Maine,USA,2020-04-16 03:00:00,770,24,305
Vermont,USA,2020-04-16 03:00:00,759,30,0
West Virginia,USA,2020-04-16 03:00:00,723,12,147
Hawaii,USA,2020-04-16 03:00:00,530,9,359
Montana,USA,2020-04-16 03:00:00,404,7,209
North Dakota,USA,2020-04-16 03:00:00,365,9,142
Alaska,USA,2020-04-16 03:00:00,293,9,106
Wyoming,USA,2020-04-16 03:00:00,288,2,164
Guam,USA,2020-04-16 03:00:00,135,5,66
Grand Princess,USA,2020-04-16 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-16 03:00:00,51,1,43
Diamond Princess,USA,2020-04-16 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-16 03:00:00,13,2,0
Wuhan Evacuee,USA,2020-04-16 03:00:00,4,0,0
