name,Region,Last Update,Confirmed,Deaths,Recovered
Yemen,Yemen,2020-05-10 03:00:00,34,7,1
Sao Tome and Principe,Sao Tome and Principe,2020-05-10 03:00:00,208,5,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-10 03:00:00,1,0,0
South Sudan,South Sudan,2020-05-10 03:00:00,120,0,2
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-05-10 03:00:00,56,3,14
Burundi,Burundi,2020-05-10 03:00:00,15,1,7
Sierra Leone,Sierra Leone,2020-05-10 03:00:00,291,18,58
Botswana,Botswana,2020-05-10 03:00:00,23,1,12
Anguilla,Anguilla,2020-05-10 03:00:00,3,0,3
Saint Barthelemy,Saint Barthelemy,2020-05-10 03:00:00,6,0,6
Bermuda,Bermuda,2020-05-10 03:00:00,118,7,64
Faroe Islands,Faroe Islands,2020-05-10 03:00:00,187,0,187
Gibraltar,Gibraltar,2020-05-10 03:00:00,146,0,142
Isle of Man,Isle of Man,2020-05-10 03:00:00,329,23,271
Saint Martin,Saint Martin,2020-05-10 03:00:00,39,3,30
Montserrat,Montserrat,2020-05-10 03:00:00,11,1,8
Mayotte,Mayotte,2020-05-10 03:00:00,988,11,492
New Caledonia,New Caledonia,2020-05-10 03:00:00,18,0,18
Sint Maarten,Sint Maarten,2020-05-10 03:00:00,76,15,46
Turks and Caicos Islands,Turks and Caicos Islands,2020-05-10 03:00:00,12,1,8
Republic of the Congo,Republic of the Congo,2020-05-10 03:00:00,274,10,33
Angola,Angola,2020-05-10 03:00:00,43,2,13
Benin,Benin,2020-05-10 03:00:00,284,2,62
Bahamas,Bahamas,2020-05-10 03:00:00,92,11,37
Belize,Belize,2020-05-10 03:00:00,18,2,16
Barbados,Barbados,2020-05-10 03:00:00,84,7,57
Central African Republic,Central African Republic,2020-05-10 03:00:00,143,0,10
Cabo Verde,Cabo Verde,2020-05-10 03:00:00,236,2,56
Djibouti,Djibouti,2020-05-10 03:00:00,1189,3,834
Dominica,Dominica,2020-05-10 03:00:00,16,0,14
Eritrea,Eritrea,2020-05-10 03:00:00,39,0,37
Fiji,Fiji,2020-05-10 03:00:00,18,0,14
Gambia,Gambia,2020-05-10 03:00:00,20,1,9
Guinea-Bissau,Guinea-Bissau,2020-05-10 03:00:00,641,3,25
Equatorial Guinea,Equatorial Guinea,2020-05-10 03:00:00,439,4,13
Grenada,Grenada,2020-05-10 03:00:00,21,0,13
Haiti,Haiti,2020-05-10 03:00:00,151,12,17
Kyrgyzstan,Kyrgyzstan,2020-05-10 03:00:00,931,12,658
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-10 03:00:00,15,0,14
Laos,Laos,2020-05-10 03:00:00,19,0,13
Liberia,Liberia,2020-05-10 03:00:00,199,20,79
Libya,Libya,2020-05-10 03:00:00,64,3,24
Madagascar,Madagascar,2020-05-10 03:00:00,193,0,101
Mali,Mali,2020-05-10 03:00:00,692,37,298
Montenegro,Montenegro,2020-05-10 03:00:00,324,8,274
Mozambique,Mozambique,2020-05-10 03:00:00,87,0,34
Mauritius,Mauritius,2020-04-27 17:00:00,334,9,302
Niger,Niger,2020-05-10 03:00:00,815,45,617
Nicaragua,Nicaragua,2020-05-10 03:00:00,16,5,7
Papua New Guinea,Papua New Guinea,2020-05-10 03:00:00,8,0,8
El Salvador,El Salvador,2020-05-10 03:00:00,784,17,276
Somalia,Somalia,2020-05-10 03:00:00,997,48,110
Kosovo,Kosovo,2020-05-10 03:00:00,862,28,622
Syria,Syria,2020-05-10 03:00:00,47,3,29
Chad,Chad,2020-05-10 03:00:00,322,31,53
Timor-Leste,Timor-Leste,2020-05-10 03:00:00,24,0,21
Tanzania,Tanzania,2020-05-10 03:00:00,509,21,183
Uganda,Uganda,2020-05-10 03:00:00,116,0,55
Zambia,Zambia,2020-05-10 03:00:00,252,7,112
Zimbabwe,Zimbabwe,2020-05-02 01:00:00,40,4,5
Spain,Spain,2020-05-09 17:00:00,262783,26478,173157
United Kingdom,United Kingdom,2020-05-09 17:00:00,216525,31662,1001
Russia,Russia,2020-05-10 03:00:00,198676,1827,31916
France,France,2020-05-09,138854,26310,56038
Turkey,Turkey,2020-05-10 03:00:00,137115,3739,89480
Iran,Iran,2020-05-10 03:00:00,106220,6589,85064
Netherlands,Netherlands,2020-05-09 17:00:00,42581,5440,6
Switzerland,Switzerland,2020-05-10 03:00:00,30251,1830,26400
Portugal,Portugal,2020-05-10 03:00:00,27406,1126,2499
Ecuador,Ecuador,2020-05-10 03:00:00,29071,1717,3433
Saudi Arabia,Saudi Arabia,2020-05-10 03:00:00,37136,239,10144
Sweden,Sweden,2020-05-10 03:00:00,25921,3220,4971
Ireland,Ireland,2020-05-10 03:00:00,22760,1446,17110
Mexico,Mexico,2020-05-10 03:00:00,33460,3353,21824
Pakistan,Pakistan,2020-05-10 03:00:00,28736,636,7809
Singapore,Singapore,2020-05-10 03:00:00,22460,20,2296
Israel,Israel,2020-05-10 03:00:00,16454,247,11376
Japan,Japan,2020-05-10 03:00:00,15663,607,5906
Belarus,Belarus,2020-05-10 03:00:00,22052,126,6050
Norway,Norway,2020-05-10 03:00:00,8099,219,32
Australia,Australia,2020-05-10 03:00:00,6939,97,6141
Denmark,Denmark,2020-05-10 03:00:00,10319,526,8093
Malaysia,Malaysia,2020-05-10 03:00:00,6589,108,4929
Czech Republic,Czech Republic,2020-05-10 03:00:00,8095,276,4447
Luxembourg,Luxembourg,2020-05-10 03:00:00,3877,101,3550
Thailand,Thailand,2020-05-10 03:00:00,3004,56,2787
Finland,Finland,2020-05-10 03:00:00,5880,265,4000
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Poland,Poland,2020-05-10 03:00:00,15651,785,5437
Iceland,Iceland,2020-05-10 03:00:00,1801,10,1773
Indonesia,Indonesia,2020-05-10 03:00:00,13645,959,2607
Romania,Romania,2020-05-10 03:00:00,15131,939,6912
Qatar,Qatar,2020-05-10 03:00:00,21331,13,2449
Philippines,Philippines,2020-05-10 03:00:00,10610,704,1842
Slovenia,Slovenia,2020-05-10 03:00:00,1454,101,255
South Africa,South Africa,2020-05-10 03:00:00,9420,186,3983
Estonia,Estonia,2020-05-10 03:00:00,1733,60,747
Bahrain,Bahrain,2020-05-10 03:00:00,4774,8,2055
Egypt,Egypt,2020-05-10 03:00:00,8964,514,2002
Croatia,Croatia,2020-05-10 03:00:00,2176,87,1726
Panama,Panama,2020-05-10 00:00:00,8070,231,4501
Lebanon,Lebanon,2020-05-10 03:00:00,809,26,234
Iraq,Iraq,2020-05-10 03:00:00,2679,107,1702
Serbia,Serbia,2020-05-10 03:00:00,10032,215,2732
Dominican Republic,Dominican Republic,2020-05-10 03:00:00,9882,385,2584
Algeria,Algeria,2020-05-10 03:00:00,5558,494,2546
Armenia,Armenia,2020-05-10 03:00:00,3175,44,1267
Kuwait,Kuwait,2020-05-10 03:00:00,7623,49,2622
Bulgaria,Bulgaria,2020-05-10 03:00:00,1921,90,422
Slovakia,Slovakia,2020-05-10 03:00:00,1455,26,919
San Marino,San Marino,2020-05-10 03:00:00,637,41,126
United Arab Emirates,United Arab Emirates,2020-05-10 03:00:00,17417,185,4295
Latvia,Latvia,2020-05-10 03:00:00,930,18,464
Uruguay,Uruguay,2020-05-10 03:00:00,702,18,513
Hungary,Hungary,2020-05-10 03:00:00,3213,405,904
Lithuania,Lithuania,2020-04-27 11:00:00,1449,41,474
Costa Rica,Costa Rica,2020-05-10 03:00:00,780,6,480
North Macedonia,North Macedonia,2020-05-10 03:00:00,1622,91,1112
Vietnam,Vietnam,2020-05-10 03:00:00,288,0,241
Andorra,Andorra,2020-05-10 03:00:00,754,48,545
Morocco,Morocco,2020-05-10 03:00:00,5910,186,2461
Jordan,Jordan,2020-05-10 03:00:00,522,9,387
Cyprus,Cyprus,2020-05-10 03:00:00,892,15,401
Moldova,Moldova,2020-05-10 03:00:00,4867,161,1925
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-10 03:00:00,2090,102,1059
Malta,Malta,2020-05-10 03:00:00,490,5,427
Albania,Albania,2020-05-10 03:00:00,856,31,627
Brunei,Brunei,2020-05-10 03:00:00,141,1,132
Cambodia,Cambodia,2020-05-10 03:00:00,122,0,120
Sri Lanka,Sri Lanka,2020-05-10 03:00:00,847,9,260
Tunisia,Tunisia,2020-05-10 03:00:00,1032,45,660
Burkina Faso,Burkina Faso,2020-05-10 03:00:00,748,48,569
Venezuela,Venezuela,2020-05-10 03:00:00,402,10,190
New Zealand,New Zealand,2020-05-10 03:00:00,1494,21,1371
Azerbaijan,Azerbaijan,2020-05-10 03:00:00,2422,31,1620
Kazakhstan,Kazakhstan,2020-05-10 03:00:00,4975,31,1776
Senegal,Senegal,2020-05-10 03:00:00,1634,17,643
Guadeloupe,Guadeloupe,2020-05-10 03:00:00,154,13,104
Oman,Oman,2020-05-10 03:00:00,3224,17,1068
Georgia (country),Georgia,2020-05-10 03:00:00,626,10,297
Trinidad and Tobago,Trinidad and Tobago,2020-05-10 03:00:00,116,8,104
Ukraine,Ukraine,2020-05-10 03:00:00,14710,376,2909
Reunion,Reunion,2020-05-10 03:00:00,431,0,354
Uzbekistan,Uzbekistan,2020-05-10 03:00:00,2349,10,1846
Cameroon,Cameroon,2020-05-10 03:00:00,2274,108,1232
Martinique,Martinique,2020-05-10 03:00:00,186,14,83
Liechtenstein,Liechtenstein,2020-05-10 03:00:00,82,1,55
Afghanistan,Afghanistan,2020-05-10 03:00:00,4033,115,502
Palestine,Palestine,2020-05-09 18:00:00,375,2,228
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-10 03:00:00,937,39,130
Bangladesh,Bangladesh,2020-05-10 03:00:00,13770,214,2414
Nigeria,Nigeria,2020-05-10 03:00:00,4151,128,745
Honduras,Honduras,2020-05-10 03:00:00,1830,108,195
Bolivia,Bolivia,2020-05-10 03:00:00,2437,114,258
Paraguay,Paraguay,2020-05-10 03:00:00,689,10,155
Cuba,Cuba,2020-05-10 03:00:00,1754,74,1140
Ghana,Ghana,2020-05-10 03:00:00,4263,22,378
French Guiana,French Guiana,2020-05-10 03:00:00,141,1,119
Rwanda,Rwanda,2020-05-10 03:00:00,280,0,140
Guatemala,Guatemala,2020-05-10 03:00:00,967,24,104
Jamaica,Jamaica,2020-05-10 03:00:00,490,9,62
Togo,Togo,2020-05-10 03:00:00,153,10,87
Kenya,Kenya,2020-05-10 03:00:00,649,30,207
Cote d'Ivoire,Cote d'Ivoire,2020-05-10 03:00:00,1667,21,769
Maldives,Maldives,2020-05-10 03:00:00,790,3,29
Monaco,Monaco,2020-05-10 03:00:00,96,4,82
Ethiopia,Ethiopia,2020-05-10 03:00:00,210,5,97
Mongolia,Mongolia,2020-05-10 03:00:00,42,0,14
Guyana,Guyana,2020-05-10 03:00:00,94,10,35
Seychelles,Seychelles,2020-05-10 03:00:00,11,0,8
Suriname,Suriname,2020-05-10 03:00:00,10,1,9
Gabon,Gabon,2020-05-10 03:00:00,661,8,110
French Polynesia,French Polynesia,2020-05-10 03:00:00,60,0,56
Namibia,Namibia,2020-05-10 03:00:00,16,0,10
Bhutan,Bhutan,2020-05-10 03:00:00,7,0,5
Saint Lucia,Saint Lucia,2020-05-10 03:00:00,18,0,17
Sudan,Sudan,2020-05-10 03:00:00,1164,64,119
Nepal,Nepal,2020-05-10 03:00:00,110,0,31
Guinea,Guinea,2020-05-10 03:00:00,2042,11,698
Aruba,Aruba,2020-05-10 03:00:00,101,3,89
Jersey,Jersey,2020-03-14 18:00:00,2,0,0
Mauritania,Mauritania,2020-05-10 03:00:00,8,1,6
Antigua and Barbuda,Antigua and Barbuda,2020-05-10 03:00:00,25,3,19
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-05-10 03:00:00,17,0,9
Curacao,Curacao,2020-05-10 03:00:00,16,1,14
Greenland,Greenland,2020-05-10 03:00:00,11,0,11
Guernsey,Guernsey,2020-03-13 13:00:00,1,0,0
Vatican City,Vatican City,2020-05-10 03:00:00,12,0,2
Cayman Islands,Cayman Islands,2020-05-10 03:00:00,81,1,41
India,India,2020-05-09 21:00:00,62808,2101,19301
Canada,Canada,2020-05-09 17:00:00,66780,4628,28171
Italy,Italy,2020-05-09 21:00:00,218268,30395,103031
South Korea,South Korea,2020-05-09 12:00:00,10840,256,9568
Austria,Austria,2020-05-09 21:00:00,15775,615,13928
Belgium,Belgium,2020-05-09 17:00:00,52596,8581,13411
Greece,Greece,2020-05-10 01:00:00,2710,151,1442
Chile,Chile,2020-05-09 17:00:00,27219,304,12667
Peru,Peru,2020-05-09 21:00:00,65015,1814,20246
Argentina,Argentina,2020-05-10 01:00:00,5776,300,1728
Brazil,Brazil,2020-05-10 01:00:00,155939,10627,61685
Colombia,Colombia,2020-05-10 01:00:00,10495,445,2569
Germany,Germany,2020-05-10 01:00:00,172072,7657,143300
New York,USA,2020-05-10 03:00:00,339781,26612,36980
New Jersey,USA,2020-05-10 03:00:00,137397,9116,730
Massachusetts,USA,2020-05-10 03:00:00,76743,4840,7948
Illinois,USA,2020-05-10 03:00:00,76085,3349,887
California,USA,2020-05-10 03:00:00,66558,2687,7559
Pennsylvania,USA,2020-05-10 03:00:00,58560,3779,1120
Michigan,USA,2020-05-10 03:00:00,46815,4530,22686
Florida,USA,2020-05-10 03:00:00,40001,1715,174
Texas,USA,2020-05-10 03:00:00,38394,1066,20175
Connecticut,USA,2020-05-10 03:00:00,32984,2932,63
Georgia,USA,2020-05-10 03:00:00,32588,1403,340
Maryland,USA,2020-05-10 03:00:00,31534,1614,2159
Louisiana,USA,2020-05-10 03:00:00,31417,2267,20316
Indiana,USA,2020-05-10 03:00:00,23732,1490,1691
Ohio,USA,2020-05-10 03:00:00,23697,1331,832
Virginia,USA,2020-05-10 03:00:00,23196,827,3124
Colorado,USA,2020-05-10 03:00:00,19387,967,567
Washington,USA,2020-05-10 03:00:00,17203,920,2106
Tennessee,USA,2020-05-10 03:00:00,14768,242,7374
North Carolina,USA,2020-05-10 03:00:00,14478,551,2138
Iowa,USA,2020-05-10 03:00:00,11671,252,5011
Rhode Island,USA,2020-05-10 03:00:00,10989,418,772
Arizona,USA,2020-05-10 03:00:00,10960,532,6
Veteran Affair,USA,2020-05-10 03:00:00,10884,850,0
Minnesota,USA,2020-05-10 03:00:00,10790,558,6322
Wisconsin,USA,2020-05-10 03:00:00,9939,398,4875
Missouri,USA,2020-05-10 03:00:00,9902,493,2523
Alabama,USA,2020-05-10 03:00:00,9668,390,0
Mississippi,USA,2020-05-10 03:00:00,9378,421,4421
Nebraska,USA,2020-05-10 03:00:00,8093,90,0
US Military,USA,2020-05-10 03:00:00,7826,27,3156
South Carolina,USA,2020-05-10 03:00:00,7531,330,3252
Kansas,USA,2020-05-10 03:00:00,6829,174,1483
Kentucky,USA,2020-05-10 03:00:00,6440,304,1675
Delaware,USA,2020-05-10 03:00:00,6277,221,2450
Nevada,USA,2020-05-10 03:00:00,6049,306,4559
Utah,USA,2020-05-10 03:00:00,6103,66,1952
District of Columbia,USA,2020-05-10 03:00:00,6102,311,879
New Mexico,USA,2020-05-10 03:00:00,4778,191,1268
Oklahoma,USA,2020-05-10 03:00:00,4490,270,3156
Arkansas,USA,2020-05-10 03:00:00,3747,88,2968
Federal Bureau of Prisons,USA,2020-05-10 03:00:00,3695,46,903
South Dakota,USA,2020-05-10 03:00:00,3393,34,2125
Oregon,USA,2020-05-10 03:00:00,3160,127,1125
New Hampshire,USA,2020-05-10 03:00:00,3011,131,1228
Navajo Nation,USA,2020-05-10 03:00:00,2973,98,0
Idaho,USA,2020-05-10 03:00:00,2205,67,1442
Puerto Rico,USA,2020-05-10 03:00:00,2173,108,0
North Dakota,USA,2020-05-10 03:00:00,1464,35,762
Maine,USA,2020-05-10 03:00:00,1408,64,857
West Virginia,USA,2020-05-10 03:00:00,1323,52,667
Vermont,USA,2020-05-10 03:00:00,921,53,737
Wyoming,USA,2020-05-10 03:00:00,653,7,443
Hawaii,USA,2020-05-10 03:00:00,631,17,567
Montana,USA,2020-05-10 03:00:00,458,16,422
Alaska,USA,2020-05-10 03:00:00,378,10,318
Guam,USA,2020-05-10 03:00:00,151,5,128
Grand Princess,USA,2020-05-10 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-10 03:00:00,68,4,57
Diamond Princess,USA,2020-05-10 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-10 03:00:00,16,2,12
Wuhan Evacuee,USA,2020-05-10 03:00:00,4,0,0
